,week,los.days,place,total_admin,prop
3764,19,105,mock,0.023,6.12E-06
3765,19,106,mock,0.053,6.12E-06
3766,19,107,mock,0.042,1.22E-05
3767,19,108,mock,0.048,6.12E-06
3768,19,109,mock,0.03,1.22E-05
3769,19,110,mock,0.154,1.22E-05
3770,19,111,mock,0.044,1.22E-05
3771,19,112,mock,0.077,6.12E-06
3772,19,113,mock,0.124,1.22E-05
3773,19,114,mock,0.112,1.22E-05
3774,19,115,mock,0.089,6.12E-06
3775,19,116,mock,0.063,1.84E-05
3776,19,117,mock,0,0
3777,19,118,mock,0,0
3778,19,119,mock,0.042,6.12E-06
3779,19,120,mock,0.126,1.22E-05
3780,19,121,mock,0,0
3781,19,122,mock,0.001,6.12E-06
3782,19,123,mock,0.196,1.22E-05
3783,19,124,mock,0,0
3784,19,125,mock,0,0
3785,19,126,mock,0.102,1.22E-05
3786,19,127,mock,0,0
3787,19,128,mock,0,0
3788,19,129,mock,0,0
3789,19,130,mock,0,0
3790,19,131,mock,0.013,6.12E-06
3791,19,132,mock,0.036,1.22E-05
3792,19,133,mock,0.036,6.12E-06
3793,19,134,mock,0,0
3794,19,135,mock,0,0
3795,19,136,mock,0,0
3796,19,137,mock,0,0
3797,19,138,mock,0.144,1.22E-05
3798,19,139,mock,0.088,6.12E-06
3799,19,140,mock,0.024,6.12E-06
3800,19,141,mock,0.015,6.12E-06
3801,19,142,mock,0.029,6.12E-06
3802,19,143,mock,0,0
3803,19,144,mock,0,0
3804,19,145,mock,0,0
3805,19,146,mock,0,0
3806,19,147,mock,0.072,6.12E-06
3807,19,0.5,mock,1374.015,0.560933491
3808,20,1,mock,2059.12,0.145999603
3809,20,2,mock,462.796,0.070949261
3810,20,3,mock,228.3,0.043166284
3811,20,4,mock,256.608,0.030324173
3812,20,5,mock,275.45,0.022320542
3813,20,6,mock,75.072,0.017742988
3814,20,7,mock,37.08,0.014021952
3815,20,8,mock,131.989,0.010544825
3816,20,9,mock,106.8,0.00807737
3817,20,10,mock,49.412,0.006370005
3818,20,11,mock,69.154,0.005524831
3819,20,12,mock,10.296,0.004866843
3820,20,13,mock,18.927,0.00397629
3821,20,14,mock,38.628,0.003777759
3822,20,15,mock,8.94,0.003380697
3823,20,16,mock,17.306,0.002887206
3824,20,17,mock,31.5,0.00255254
3825,20,18,mock,23.785,0.00201367
3826,20,19,mock,28.124,0.00179245
3827,20,20,mock,16.5,0.001559885
3828,20,21,mock,0.288,0.001633625
3829,20,22,mock,21.168,0.001429422
3830,20,23,mock,13.419,0.001208202
3831,20,24,mock,5.278,0.001151479
3832,20,25,mock,3.402,0.000918914
3833,20,26,mock,13.104,0.000816813
3834,20,27,mock,13.137,0.000856519
3835,20,28,mock,3.402,0.000918914
3836,20,29,mock,11.31,0.0007374
3837,20,30,mock,8.372,0.00051618
3838,20,31,mock,4.452,0.000476474
3839,20,32,mock,2.03,0.000397062
3840,20,33,mock,5.31,0.000510508
3841,20,34,mock,8.556,0.000527525
3842,20,35,mock,4.42,0.000482146
3843,20,36,mock,0.448,0.000363028
3844,20,37,mock,1.536,0.000272271
3845,20,38,mock,1.612,0.000351683
3846,20,39,mock,2.915,0.000300632
3847,20,40,mock,4.731,0.000323322
3848,20,41,mock,5.394,0.000328994
3849,20,42,mock,0.714,0.000289288
3850,20,43,mock,1.125,0.000255254
3851,20,44,mock,2.754,0.000192859
3852,20,45,mock,1.029,0.000119119
3853,20,46,mock,2.349,0.000153152
3854,20,47,mock,1.512,0.000158825
3855,20,48,mock,2.312,0.000192859
3856,20,49,mock,0.525,0.000119119
3857,20,50,mock,0.33,0.000170169
3858,20,51,mock,1.84,0.000113446
3859,20,52,mock,0.276,6.81E-05
3860,20,53,mock,1.82,0.00014748
3861,20,54,mock,1.89,0.000119119
3862,20,55,mock,0.228,6.81E-05
3863,20,56,mock,1.364,0.000124791
3864,20,57,mock,0.69,5.67E-05
3865,20,58,mock,0.924,7.94E-05
3866,20,59,mock,0.81,0.000102102
3867,20,60,mock,0.476,3.97E-05
3868,20,61,mock,0.4,5.67E-05
3869,20,62,mock,0.195,8.51E-05
3870,20,63,mock,0.972,0.000102102
3871,20,64,mock,0.532,7.94E-05
3872,20,65,mock,0.24,5.67E-05
3873,20,66,mock,0.795,8.51E-05
3874,20,67,mock,0.27,2.84E-05
3875,20,68,mock,0.78,5.67E-05
3876,20,69,mock,0.637,3.97E-05
3877,20,70,mock,0.576,3.40E-05
3878,20,71,mock,0.08,4.54E-05
3879,20,72,mock,0.075,2.84E-05
3880,20,73,mock,0.056,4.54E-05
3881,20,74,mock,0.627,6.24E-05
3882,20,75,mock,0.474,3.40E-05
3883,20,76,mock,0.624,4.54E-05
3884,20,77,mock,0.384,3.40E-05
3885,20,78,mock,0.672,3.97E-05
3886,20,79,mock,0.108,2.27E-05
3887,20,80,mock,0.216,1.70E-05
3888,20,81,mock,0.099,5.11E-05
3889,20,82,mock,0.246,3.40E-05
3890,20,83,mock,0.07,1.13E-05
3891,20,84,mock,0.162,3.40E-05
3892,20,85,mock,0.216,1.70E-05
3893,20,86,mock,0.144,1.13E-05
3894,20,87,mock,0.125,2.84E-05
3895,20,88,mock,0.092,5.67E-06
3896,20,89,mock,0.49,2.84E-05
3897,20,90,mock,0.12,1.70E-05
3898,20,91,mock,0.116,2.27E-05
3899,20,92,mock,0.267,1.70E-05
3900,20,93,mock,0.432,3.40E-05
3901,20,94,mock,0.22,2.27E-05
3902,20,95,mock,0.032,1.13E-05
3903,20,96,mock,0.177,1.70E-05
3904,20,97,mock,0.588,3.40E-05
3905,20,98,mock,0.028,3.97E-05
3906,20,99,mock,0.196,1.13E-05
3907,20,100,mock,0,0
3908,20,101,mock,0.124,2.27E-05
3909,20,102,mock,0.056,1.13E-05
3910,20,103,mock,0.052,5.67E-06
3911,20,104,mock,0.189,1.70E-05
3912,20,105,mock,0.212,2.27E-05
3913,20,106,mock,0.006,1.13E-05
3914,20,107,mock,0.095,5.67E-06
3915,20,108,mock,0,0
3916,20,109,mock,0.076,5.67E-06
3917,20,110,mock,0.008,1.13E-05
3918,20,111,mock,0.001,5.67E-06
3919,20,112,mock,0.279,1.70E-05
3920,20,113,mock,0,0
3921,20,114,mock,0.102,1.70E-05
3922,20,115,mock,0.015,5.67E-06
3923,20,116,mock,0.166,1.13E-05
3924,20,117,mock,0.059,5.67E-06
3925,20,118,mock,0,0
3926,20,119,mock,0,0
3927,20,120,mock,0.087,5.67E-06
3928,20,121,mock,0,0
3929,20,122,mock,0.054,1.13E-05
3930,20,123,mock,0.007,5.67E-06
3931,20,124,mock,0,0
3932,20,125,mock,0,0
3933,20,126,mock,0,0
3934,20,127,mock,0.099,5.67E-06
3935,20,128,mock,0.146,1.13E-05
3936,20,129,mock,0.034,5.67E-06
3937,20,130,mock,0.012,1.13E-05
3938,20,131,mock,0,0
3939,20,132,mock,0.053,5.67E-06
3940,20,133,mock,0,0
3941,20,134,mock,0.015,5.67E-06
3942,20,135,mock,0,0
3943,20,136,mock,0,0
3944,20,137,mock,0.026,5.67E-06
3945,20,138,mock,0,0
3946,20,139,mock,0,0
3947,20,140,mock,0,0
3948,20,141,mock,0,0
3949,20,142,mock,0,0
3950,20,143,mock,0,0
3951,20,144,mock,0.071,5.67E-06
3952,20,0.5,mock,7966.764,0.579358462
3953,21,1,mock,1026.608,0.14627913
3954,21,2,mock,1263.648,0.07127155
3955,21,3,mock,762.6,0.041291259
3956,21,4,mock,427.923,0.028604999
3957,21,5,mock,230.052,0.021853071
3958,21,6,mock,114.959,0.016822966
3959,21,7,mock,106.344,0.013709608
3960,21,8,mock,121.184,0.011717058
3961,21,9,mock,94.932,0.009518756
3962,21,10,mock,22.08,0.007970198
3963,21,11,mock,58.1,0.006291692
3964,21,12,mock,12.701,0.005290003
3965,21,13,mock,40.817,0.004510309
3966,21,14,mock,35.82,0.004309971
3967,21,15,mock,54.366,0.003773932
3968,21,16,mock,3.605,0.002788487
3969,21,17,mock,31.104,0.002631465
3970,21,18,mock,22.833,0.002095426
3971,21,19,mock,14.08,0.001732652
3972,21,20,mock,7.02,0.001900502
3973,21,21,mock,20.646,0.001803041
3974,21,22,mock,2.79,0.001510656
3975,21,23,mock,9.02,0.001191198
3976,21,24,mock,10.502,0.000963788
3977,21,25,mock,0.89,0.000963788
3978,21,26,mock,6.24,0.000866326
3979,21,27,mock,2.703,0.000860911
3980,21,28,mock,11.04,0.000747206
3981,21,29,mock,1.482,0.000617257
3982,21,30,mock,7.252,0.000530625
3983,21,31,mock,0.936,0.000563112
3984,21,32,mock,2.834,0.000590185
3985,21,33,mock,7.332,0.000508966
3986,21,34,mock,4.505,0.000460236
3987,21,35,mock,0.176,0.000476479
3988,21,36,mock,4.284,0.000341116
3989,21,37,mock,3.78,0.000341116
3990,21,38,mock,2.04,0.000276141
3991,21,39,mock,1.792,0.000303214
3992,21,40,mock,4.956,0.000319458
3993,21,41,mock,2.583,0.000221996
3994,21,42,mock,0.036,0.000194923
3995,21,43,mock,0.54,0.000162436
3996,21,44,mock,0.819,0.000211167
3997,21,45,mock,0.348,0.000157022
3998,21,46,mock,3.48,0.000216581
3999,21,47,mock,1.606,0.00011912
4000,21,48,mock,0.558,0.000167851
4001,21,49,mock,1.24,0.000167851
4002,21,50,mock,1.975,0.000135363
4003,21,51,mock,0.128,8.66E-05
4004,21,52,mock,0.494,0.000140778
4005,21,53,mock,0.374,9.20E-05
4006,21,54,mock,1.264,8.66E-05
4007,21,55,mock,0.112,8.66E-05
4008,21,56,mock,1.805,0.000102876
4009,21,57,mock,0.846,9.75E-05
4010,21,58,mock,1.005,8.12E-05
4011,21,59,mock,0.22,5.96E-05
4012,21,60,mock,0.338,7.04E-05
4013,21,61,mock,0.23,5.41E-05
4014,21,62,mock,0.858,7.04E-05
4015,21,63,mock,1.52,8.66E-05
4016,21,64,mock,1.045,5.96E-05
4017,21,65,mock,0.17,5.41E-05
4018,21,66,mock,0.28,2.17E-05
4019,21,67,mock,0.342,4.87E-05
4020,21,68,mock,0.616,5.96E-05
4021,21,69,mock,0.153,4.87E-05
4022,21,70,mock,0.132,5.96E-05
4023,21,71,mock,0.217,3.79E-05
4024,21,72,mock,0.336,2.17E-05
4025,21,73,mock,0.582,3.25E-05
4026,21,74,mock,0.469,3.79E-05
4027,21,75,mock,0.576,3.25E-05
4028,21,76,mock,0.144,2.17E-05
4029,21,77,mock,0.448,3.79E-05
4030,21,78,mock,0.236,2.17E-05
4031,21,79,mock,0.532,3.79E-05
4032,21,80,mock,0.176,2.17E-05
4033,21,81,mock,0.188,1.08E-05
4034,21,82,mock,0.135,1.62E-05
4035,21,83,mock,0.192,3.25E-05
4036,21,84,mock,0.294,1.62E-05
4037,21,85,mock,0.752,4.33E-05
4038,21,86,mock,0.076,5.41E-06
4039,21,87,mock,0.102,1.62E-05
4040,21,88,mock,0.267,1.62E-05
4041,21,89,mock,0.052,2.17E-05
4042,21,90,mock,0.028,1.08E-05
4043,21,91,mock,0.063,1.62E-05
4044,21,92,mock,0.16,1.08E-05
4045,21,93,mock,0.15,3.25E-05
4046,21,94,mock,0.11,1.08E-05
4047,21,95,mock,0.308,2.17E-05
4048,21,96,mock,0.345,2.71E-05
4049,21,97,mock,0.032,1.08E-05
4050,21,98,mock,0.11,1.08E-05
4051,21,99,mock,0.104,2.17E-05
4052,21,100,mock,0.021,1.62E-05
4053,21,101,mock,0.15,1.08E-05
4054,21,102,mock,0.094,5.41E-06
4055,21,103,mock,0.022,5.41E-06
4056,21,104,mock,0.027,1.62E-05
4057,21,105,mock,0.244,2.17E-05
4058,21,106,mock,0.165,2.71E-05
4059,21,107,mock,0.142,1.08E-05
4060,21,108,mock,0.297,1.62E-05
4061,21,109,mock,0.216,1.62E-05
4062,21,110,mock,0.048,1.08E-05
4063,21,111,mock,0.055,5.41E-06
4064,21,112,mock,0.118,1.08E-05
4065,21,113,mock,0,0
4066,21,114,mock,0.004,1.08E-05
4067,21,115,mock,0.168,1.62E-05
4068,21,116,mock,0.075,5.41E-06
4069,21,117,mock,0.001,5.41E-06
4070,21,118,mock,0.001,5.41E-06
4071,21,119,mock,0,0
4072,21,120,mock,0.008,5.41E-06
4073,21,121,mock,0.071,5.41E-06
4074,21,122,mock,0,0
4075,21,123,mock,0.048,1.62E-05
4076,21,124,mock,0,0
4077,21,125,mock,0.092,1.08E-05
4078,21,126,mock,0.14,1.08E-05
4079,21,127,mock,0,0
4080,21,128,mock,0,0
4081,21,129,mock,0.1,1.08E-05
4082,21,130,mock,0.034,5.41E-06
4083,21,131,mock,0.06,1.62E-05
4084,21,0.5,mock,7675.704,0.577227541
4085,22,1,mock,1745.898,0.148449732
4086,22,2,mock,927.792,0.072314038
4087,22,3,mock,317.44,0.044535481
4088,22,4,mock,200.07,0.029546284
4089,22,5,mock,195.132,0.023805382
4090,22,6,mock,251.36,0.017632369
4091,22,7,mock,248.528,0.0142316
4092,22,8,mock,188.139,0.011352732
4093,22,9,mock,46.632,0.009023822
4094,22,10,mock,94.868,0.007194366
4095,22,11,mock,47.859,0.006245966
4096,22,12,mock,50.328,0.005230225
4097,22,13,mock,27.44,0.004399675
4098,22,14,mock,76.8,0.004309885
4099,22,15,mock,41.473,0.003473723
4100,22,16,mock,14.477,0.002620724
4101,22,17,mock,4.185,0.002609501
4102,22,18,mock,12.69,0.002373804
4103,22,19,mock,5.627,0.001857516
4104,22,20,mock,11.322,0.00171722
4105,22,21,mock,5.7,0.001683549
4106,22,22,mock,22.04,0.001301944
4107,22,23,mock,21.631,0.001251438
4108,22,24,mock,12.852,0.001060636
4109,22,25,mock,9.231,0.001015741
4110,22,26,mock,0.77,0.000864222
4111,22,27,mock,3.024,0.000808103
4112,22,28,mock,9.906,0.000712702
4113,22,29,mock,5.58,0.000695867
4114,22,30,mock,2.163,0.000578018
4115,22,31,mock,1.974,0.000527512
4116,22,32,mock,2.38,0.000477006
4117,22,33,mock,8.633,0.000544347
4118,22,34,mock,0.375,0.000420887
4119,22,35,mock,5.776,0.000426499
4120,22,36,mock,4.818,0.000409664
4121,22,37,mock,2.088,0.000404052
4122,22,38,mock,3.78,0.000303039
4123,22,39,mock,1.41,0.000263756
4124,22,40,mock,2.6,0.000280591
4125,22,41,mock,0.731,0.000241309
4126,22,42,mock,2.115,0.000252532
4127,22,43,mock,0.38,0.00021325
4128,22,44,mock,0.351,7.30E-05
4129,22,45,mock,3.08,0.000196414
4130,22,46,mock,2.015,0.000173967
4131,22,47,mock,1.653,0.000162743
4132,22,48,mock,0.609,0.000162743
4133,22,49,mock,0.144,0.000134684
4134,22,50,mock,1.587,0.000129072
4135,22,51,mock,0.34,0.000112237
4136,22,52,mock,0.16,0.000112237
4137,22,53,mock,0.156,7.30E-05
4138,22,54,mock,0.984,0.000134684
4139,22,55,mock,0.663,9.54E-05
4140,22,56,mock,0.289,9.54E-05
4141,22,57,mock,1.8,0.000112237
4142,22,58,mock,0.299,7.30E-05
4143,22,59,mock,1.395,8.42E-05
4144,22,60,mock,0.688,8.98E-05
4145,22,61,mock,0.306,5.05E-05
4146,22,62,mock,0.364,7.86E-05
4147,22,63,mock,0.246,3.37E-05
4148,22,64,mock,1.12,7.86E-05
4149,22,65,mock,0.121,6.17E-05
4150,22,66,mock,0.42,5.61E-05
4151,22,67,mock,0.12,4.49E-05
4152,22,68,mock,0.432,5.05E-05
4153,22,69,mock,0.108,3.37E-05
4154,22,70,mock,0.477,5.05E-05
4155,22,71,mock,0.036,3.37E-05
4156,22,72,mock,0.31,5.61E-05
4157,22,73,mock,0.352,2.24E-05
4158,22,74,mock,0.055,2.81E-05
4159,22,75,mock,0.225,1.68E-05
4160,22,76,mock,0.28,2.24E-05
4161,22,77,mock,0.3,1.68E-05
4162,22,78,mock,0.112,2.24E-05
4163,22,79,mock,0.021,3.93E-05
4164,22,80,mock,0.644,3.93E-05
4165,22,81,mock,0.198,1.68E-05
4166,22,82,mock,0.12,1.68E-05
4167,22,83,mock,0.469,3.93E-05
4168,22,84,mock,0.084,1.68E-05
4169,22,85,mock,0.228,2.24E-05
4170,22,86,mock,0.15,2.81E-05
4171,22,87,mock,0.051,5.61E-06
4172,22,88,mock,0.016,2.24E-05
4173,22,89,mock,0.014,5.61E-06
4174,22,90,mock,0.009,1.68E-05
4175,22,91,mock,0.546,3.93E-05
4176,22,92,mock,0.38,2.24E-05
4177,22,93,mock,0.015,1.68E-05
4178,22,94,mock,0.177,1.68E-05
4179,22,95,mock,0.21,1.68E-05
4180,22,96,mock,0.204,3.37E-05
4181,22,97,mock,0.041,5.61E-06
4182,22,98,mock,0.014,1.12E-05
4183,22,99,mock,0.148,1.12E-05
4184,22,100,mock,0.288,2.24E-05
4185,22,101,mock,0.134,1.12E-05
4186,22,102,mock,0.225,1.68E-05
4187,22,103,mock,0.039,5.61E-06
4188,22,104,mock,0.252,1.68E-05
4189,22,105,mock,0.066,5.61E-06
4190,22,106,mock,0.058,5.61E-06
4191,22,107,mock,0.096,5.61E-06
4192,22,108,mock,0.237,1.68E-05
4193,22,109,mock,0.146,1.12E-05
4194,22,110,mock,0.231,1.68E-05
4195,22,111,mock,0.049,5.61E-06
4196,22,112,mock,0,0
4197,22,113,mock,0.01,5.61E-06
4198,22,114,mock,0.032,1.12E-05
4199,22,115,mock,0.064,5.61E-06
4200,22,116,mock,0,0
4201,22,117,mock,0.022,5.61E-06
4202,22,118,mock,0.076,5.61E-06
4203,22,119,mock,0.066,1.12E-05
4204,22,120,mock,0.132,1.12E-05
4205,22,121,mock,0.069,5.61E-06
4206,22,122,mock,0,0
4207,22,123,mock,0.084,1.68E-05
4208,22,0.5,mock,2737.152,0.568904851
4209,23,1,mock,2099.625,0.142195381
4210,23,2,mock,234.923,0.070191033
4211,23,3,mock,728.109,0.041553864
4212,23,4,mock,553.92,0.029307639
4213,23,5,mock,361.631,0.022130569
4214,23,6,mock,172.744,0.016873479
4215,23,7,mock,225.342,0.01413065
4216,23,8,mock,147.729,0.01087481
4217,23,9,mock,75.766,0.00894975
4218,23,10,mock,121.346,0.007166911
4219,23,11,mock,16.828,0.006105335
4220,23,12,mock,89.089,0.005084393
4221,23,13,mock,83.129,0.004352972
4222,23,14,mock,73.62,0.004154878
4223,23,15,mock,50.055,0.003580916
4224,23,16,mock,26.64,0.003006954
4225,23,17,mock,32.86,0.002692036
4226,23,18,mock,0.812,0.002062201
4227,23,19,mock,22.945,0.001792998
4228,23,20,mock,11.072,0.001757442
4229,23,21,mock,25.666,0.001589825
4230,23,22,mock,15.694,0.001351097
4231,23,23,mock,7.293,0.001122528
4232,23,24,mock,18.912,0.001000625
4233,23,25,mock,16.91,0.00096507
4234,23,26,mock,16.8,0.000853325
4235,23,27,mock,10.138,0.000695866
4236,23,28,mock,3.81,0.000645073
4237,23,29,mock,7.1,0.000721263
4238,23,30,mock,3.225,0.000655231
4239,23,31,mock,1.017,0.000573962
4240,23,32,mock,0.368,0.000467297
4241,23,33,mock,0.68,0.000431742
4242,23,34,mock,3.822,0.000462218
4243,23,35,mock,1.287,0.000502852
4244,23,36,mock,2.769,0.000360631
4245,23,37,mock,1.86,0.000314917
4246,23,38,mock,1.736,0.000314917
4247,23,39,mock,3.3,0.000253966
4248,23,40,mock,1.944,0.000274283
4249,23,41,mock,4.284,0.000259045
4250,23,42,mock,2.009,0.000208252
4251,23,43,mock,4.074,0.000213331
4252,23,44,mock,0.072,0.000182855
4253,23,45,mock,2.001,0.0001473
4254,23,46,mock,2.03,0.000177776
4255,23,47,mock,0.368,0.000233648
4256,23,48,mock,3.128,0.000172697
4257,23,49,mock,1.98,0.000182855
4258,23,50,mock,1.458,0.000137141
4259,23,51,mock,0.208,0.000132062
4260,23,52,mock,0.391,0.000116824
4261,23,53,mock,0.112,7.11E-05
4262,23,54,mock,0.748,0.000111745
4263,23,55,mock,0.798,0.000106666
4264,23,56,mock,0.9,9.14E-05
4265,23,57,mock,0.756,9.14E-05
4266,23,58,mock,0.702,9.14E-05
4267,23,59,mock,1.022,7.11E-05
4268,23,60,mock,1.428,8.63E-05
4269,23,61,mock,0.492,6.10E-05
4270,23,62,mock,0.528,4.06E-05
4271,23,63,mock,0.912,6.10E-05
4272,23,64,mock,0.048,4.06E-05
4273,23,65,mock,0.15,2.54E-05
4274,23,66,mock,0.064,4.06E-05
4275,23,67,mock,0.208,6.60E-05
4276,23,68,mock,0.18,2.54E-05
4277,23,69,mock,0.128,4.06E-05
4278,23,70,mock,0.08,5.08E-05
4279,23,71,mock,0.03,5.08E-05
4280,23,72,mock,0.203,3.56E-05
4281,23,73,mock,0.12,4.06E-05
4282,23,74,mock,0.036,3.05E-05
4283,23,75,mock,0.208,2.03E-05
4284,23,76,mock,0.696,4.06E-05
4285,23,77,mock,0.231,5.59E-05
4286,23,78,mock,0.408,3.05E-05
4287,23,79,mock,0.288,3.05E-05
4288,23,80,mock,0.12,2.54E-05
4289,23,81,mock,0.424,4.06E-05
4290,23,82,mock,0.198,4.57E-05
4291,23,83,mock,0.621,4.57E-05
4292,23,84,mock,0.33,2.54E-05
4293,23,85,mock,0.498,3.05E-05
4294,23,86,mock,0.588,3.05E-05
4295,23,87,mock,0.231,1.52E-05
4296,23,88,mock,0.43,5.08E-05
4297,23,89,mock,0.148,2.03E-05
4298,23,90,mock,0.204,3.05E-05
4299,23,91,mock,0.008,5.08E-06
4300,23,92,mock,0.165,2.54E-05
4301,23,93,mock,0.03,1.52E-05
4302,23,94,mock,0.03,1.52E-05
4303,23,95,mock,0.078,1.52E-05
4304,23,96,mock,0.57,3.05E-05
4305,23,97,mock,0,0
4306,23,98,mock,0.18,1.02E-05
4307,23,99,mock,0.228,3.05E-05
4308,23,100,mock,0.096,1.02E-05
4309,23,101,mock,0.002,5.08E-06
4310,23,102,mock,0.117,1.52E-05
4311,23,103,mock,0.084,1.02E-05
4312,23,104,mock,0.392,2.03E-05
4313,23,105,mock,0.085,2.54E-05
4314,23,106,mock,0.078,5.08E-06
4315,23,107,mock,0.039,5.08E-06
4316,23,108,mock,0.078,5.08E-06
4317,23,109,mock,0.325,2.54E-05
4318,23,110,mock,0.02,1.02E-05
4319,23,111,mock,0.02,1.02E-05
4320,23,112,mock,0.058,5.08E-06
4321,23,113,mock,0.3,2.54E-05
4322,23,114,mock,0,0
4323,23,115,mock,0.006,1.02E-05
4324,23,116,mock,0.033,5.08E-06
4325,23,0.5,mock,6439.832,0.584105812
4326,24,1,mock,2845.724,0.143246856
4327,24,2,mock,1201.296,0.068116006
4328,24,3,mock,300.924,0.041235639
4329,24,4,mock,284.445,0.028636545
4330,24,5,mock,354.042,0.022391263
4331,24,6,mock,178.05,0.017566708
4332,24,7,mock,92.896,0.014320739
4333,24,8,mock,18.392,0.011341157
4334,24,9,mock,106.268,0.008455304
4335,24,10,mock,76.908,0.007439089
4336,24,11,mock,2.446,0.00603316
4337,24,12,mock,31.62,0.005199469
4338,24,13,mock,3.6,0.004439774
4339,24,14,mock,39.216,0.004030329
4340,24,15,mock,22.671,0.003389028
4341,24,16,mock,25.388,0.002846389
4342,24,17,mock,42.662,0.002535605
4343,24,18,mock,12.76,0.002170556
4344,24,19,mock,19.257,0.001938702
4345,24,20,mock,7.686,0.001805508
4346,24,21,mock,28.056,0.00164765
4347,24,22,mock,28.3,0.001396062
4348,24,23,mock,26.264,0.001322066
4349,24,24,mock,3.859,0.00111981
4350,24,25,mock,9.264,0.000952085
4351,24,26,mock,18.117,0.000902754
4352,24,27,mock,11.857,0.000823825
4353,24,28,mock,3.886,0.000661033
4354,24,29,mock,2.66,0.000690632
4355,24,30,mock,4.309,0.000685698
4356,24,31,mock,5.605,0.000468643
4357,24,32,mock,0.891,0.000488375
4358,24,33,mock,1.5,0.000493308
4359,24,34,mock,4.785,0.000429178
4360,24,35,mock,0.264,0.000434111
4361,24,36,mock,1.508,0.000286119
4362,24,37,mock,2.604,0.000305851
4363,24,38,mock,5.402,0.000360115
4364,24,39,mock,3.484,0.00025652
4365,24,40,mock,2.15,0.000212123
4366,24,41,mock,2.795,0.000212123
4367,24,42,mock,3.034,0.000202256
4368,24,43,mock,1.824,0.000236788
4369,24,44,mock,0.495,0.000162792
4370,24,45,mock,3.33,0.000182524
4371,24,46,mock,2.997,0.000182524
4372,24,47,mock,0.66,0.000162792
4373,24,48,mock,0.507,0.00019239
4374,24,49,mock,1.15,0.000113461
4375,24,50,mock,2.133,0.000133193
4376,24,51,mock,1.824,0.000157859
4377,24,52,mock,0.94,9.87E-05
4378,24,53,mock,0.368,0.000113461
4379,24,54,mock,0.357,0.000103595
4380,24,55,mock,2.632,0.000138126
4381,24,56,mock,0.154,6.91E-05
4382,24,57,mock,1.292,8.39E-05
4383,24,58,mock,0.598,6.41E-05
4384,24,59,mock,1.495,0.000113461
4385,24,60,mock,0.558,4.44E-05
4386,24,61,mock,1.088,8.39E-05
4387,24,62,mock,1.17,6.41E-05
4388,24,63,mock,0.371,3.45E-05
4389,24,64,mock,0.096,7.89E-05
4390,24,65,mock,0.522,4.44E-05
4391,24,66,mock,1.088,7.89E-05
4392,24,67,mock,0.369,4.44E-05
4393,24,68,mock,0.187,5.43E-05
4394,24,69,mock,0.372,2.96E-05
4395,24,70,mock,0.45,4.44E-05
4396,24,71,mock,0.657,4.44E-05
4397,24,72,mock,0.438,2.96E-05
4398,24,73,mock,0.756,5.92E-05
4399,24,74,mock,0.208,1.97E-05
4400,24,75,mock,0.455,3.45E-05
4401,24,76,mock,0.125,2.47E-05
4402,24,77,mock,0.3,2.96E-05
4403,24,78,mock,0.204,1.97E-05
4404,24,79,mock,0.793,6.41E-05
4405,24,80,mock,0.294,1.48E-05
4406,24,81,mock,0.445,2.47E-05
4407,24,82,mock,0.459,4.44E-05
4408,24,83,mock,0.276,2.96E-05
4409,24,84,mock,0.246,1.48E-05
4410,24,85,mock,0.126,2.96E-05
4411,24,86,mock,0.201,1.48E-05
4412,24,87,mock,0.216,1.97E-05
4413,24,88,mock,0.474,2.96E-05
4414,24,89,mock,0.084,1.97E-05
4415,24,90,mock,0.016,9.87E-06
4416,24,91,mock,0.11,9.87E-06
4417,24,92,mock,0.092,1.97E-05
4418,24,93,mock,0.145,2.47E-05
4419,24,94,mock,0.094,9.87E-06
4420,24,95,mock,0.072,1.97E-05
4421,24,96,mock,0.021,4.93E-06
4422,24,97,mock,0.15,1.48E-05
4423,24,98,mock,0.084,1.48E-05
4424,24,99,mock,0.046,4.93E-06
4425,24,100,mock,0.052,1.97E-05
4426,24,101,mock,0.24,1.97E-05
4427,24,102,mock,0,0
4428,24,103,mock,0.032,9.87E-06
4429,24,104,mock,0,0
4430,24,105,mock,0.171,1.48E-05
4431,24,106,mock,0.267,1.48E-05
4432,24,107,mock,0.058,9.87E-06
4433,24,108,mock,0.004,9.87E-06
4434,24,109,mock,0.061,4.93E-06
4435,24,110,mock,0,0
4436,24,111,mock,0,0
4437,24,112,mock,0.114,1.48E-05
4438,24,113,mock,0.095,4.93E-06
4439,24,0.5,mock,8772.108,0.584777493
4440,25,1,mock,1048.145,0.142530782
4441,25,2,mock,755.939,0.067883813
4442,25,3,mock,578.411,0.041088197
4443,25,4,mock,230.178,0.028090182
4444,25,5,mock,114.6,0.021817247
4445,25,6,mock,324.506,0.016972143
4446,25,7,mock,278.992,0.014126001
4447,25,8,mock,149.5,0.010946699
4448,25,9,mock,138.215,0.008543185
4449,25,10,mock,115.986,0.007077279
4450,25,11,mock,21.636,0.00572084
4451,25,12,mock,27.248,0.004987887
4452,25,13,mock,9.49,0.004516703
4453,25,14,mock,6.584,0.003917015
4454,25,15,mock,68.448,0.003541019
4455,25,16,mock,10.421,0.002917533
4456,25,17,mock,39.347,0.002432071
4457,25,18,mock,4.61,0.002194099
4458,25,19,mock,6.783,0.001699118
